max_depth_XGB,reg_lambda_XGB,num_iterations_LGB,n_estimators_XGB,learning_rate_LGB,learning_rate_XGB,num_leaves_LGB,min_child_samples_LGB,reg_lambda_LGB,subsample_LGB,colsample_bytree_LGB,subsample_XGB,colsample_bytree_XGB,min_child_weight_XGB,max_bin_LGB,max_depth_LGB,reg_alpha_LGB,reg_alpha_XGB,degree,mse,r2
9,9,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.1,0.1,10,0.12328148173652373,0.8767185182634762
7,7,200,200,0.1,0.1,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,10,0.12328685856119516,0.8767131414388049
7,7,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.01,0.01,10,0.12328694759745314,0.8767130524025468
5,5,100,100,0.2,0.2,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.1,0.1,10,0.12330836551499466,0.8766916344850053
7,7,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.1,0.1,10,0.12332292538343105,0.876677074616569
5,5,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,1.0,1.0,10,0.12341747885493747,0.8765825211450625
7,7,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,18,144,11,0.01,0.01,10,0.1234430963164919,0.8765569036835081
7,7,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,10,0.12345147361356353,0.8765485263864364
9,9,200,200,0.1,0.1,32,32,5.0,0.7,0.7,0.7,0.7,6,48,5,1.0,1.0,10,0.12345675975739007,0.8765432402426099
5,5,200,200,0.1,0.1,32,32,5.0,0.7,0.7,0.7,0.7,18,144,11,0.01,0.01,10,0.12345760866913569,0.8765423913308643
9,9,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.1,0.1,10,0.12355710465746153,0.8764428953425385
7,7,200,200,0.1,0.1,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,0.1,0.1,10,0.12356586824230681,0.8764341317576931
7,7,100,100,0.2,0.2,32,32,5.0,0.7,0.7,0.7,0.7,14,112,9,1.0,1.0,10,0.1235892429166795,0.8764107570833205
5,5,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,14,112,9,0.1,0.1,10,0.1236206206338909,0.8763793793661091
5,5,200,200,0.1,0.1,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.1,0.1,10,0.12363395302171186,0.8763660469782881
7,7,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,6,48,5,0.01,0.01,10,0.12366111043347369,0.8763388895665263
5,5,200,200,0.1,0.1,32,32,5.0,0.7,0.7,0.7,0.7,2,16,3,0.01,0.01,10,0.12385356776236703,0.876146432237633
7,7,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.1,0.1,10,0.12390235542219181,0.8760976445778081
9,9,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,0.01,0.01,10,0.12390245756930449,0.8760975424306955
5,5,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.01,0.01,10,0.12391451695280609,0.8760854830471939
7,7,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.1,0.1,10,0.12394304045222203,0.876056959547778
5,5,200,200,0.1,0.1,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,0.01,0.01,10,0.1239806282687711,0.8760193717312289
9,9,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,1.0,1.0,10,0.12398123893610802,0.876018761063892
5,5,200,200,0.1,0.1,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.1,0.1,10,0.12401959934053818,0.8759804006594618
9,9,100,100,0.2,0.2,32,32,5.0,0.7,0.7,0.7,0.7,2,16,3,1.0,1.0,10,0.12404581783534456,0.8759541821646555
9,9,200,200,0.1,0.1,32,32,5.0,0.7,0.7,0.7,0.7,6,48,5,0.01,0.01,10,0.1240569912198506,0.8759430087801494
7,7,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,14,112,9,0.01,0.01,10,0.12406378028579967,0.8759362197142003
7,7,200,200,0.1,0.1,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,10,0.12408282174223001,0.8759171782577699
7,7,200,200,0.1,0.1,96,96,15.0,0.7,0.7,0.7,0.7,6,48,5,0.1,0.1,10,0.12410721726952045,0.8758927827304795
7,7,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,18,144,11,1.0,1.0,10,0.12416225806510266,0.8758377419348974
7,7,200,200,0.1,0.1,32,32,5.0,0.7,0.7,0.7,0.7,10,80,7,0.01,0.01,10,0.1241644161041422,0.8758355838958578
9,9,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,0.1,0.1,10,0.12417763144897186,0.8758223685510281
5,5,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,10,80,7,0.1,0.1,10,0.12425603578349687,0.8757439642165031
9,9,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,2,16,3,0.1,0.1,10,0.12429549402943287,0.8757045059705671
9,9,200,200,0.1,0.1,32,32,5.0,0.7,0.7,0.7,0.7,2,16,3,1.0,1.0,10,0.12435768603157177,0.8756423139684282
5,5,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,1.0,1.0,10,0.12435932789892354,0.8756406721010764
9,9,200,200,0.1,0.1,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,6,48,5,0.1,0.1,10,0.12438321166088147,0.8756167883391185
7,7,100,100,0.2,0.2,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.1,0.1,10,0.12442829261963655,0.8755717073803635
5,5,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,1.0,1.0,10,0.12444399178434903,0.8755560082156509
5,5,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,0.01,0.01,10,0.12453049639187146,0.8754695036081286
7,7,100,100,0.2,0.2,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,1.0,1.0,10,0.12456764478872467,0.8754323552112753
7,7,200,200,0.1,0.1,128,128,20.0,0.7,0.7,0.7,0.7,14,112,9,1.0,1.0,10,0.12459842653517414,0.8754015734648258
7,7,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,10,80,7,0.01,0.01,10,0.1246175099754856,0.8753824900245144
9,9,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,10,80,7,0.1,0.1,10,0.1246207645778918,0.8753792354221082
7,7,100,100,0.2,0.2,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,1.0,1.0,10,0.12464575671656615,0.8753542432834338
7,7,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,0.01,0.01,10,0.12466096356089576,0.8753390364391043
9,9,100,100,0.2,0.2,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.1,0.1,10,0.12467378942116102,0.875326210578839
5,5,200,200,0.1,0.1,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.1,0.1,10,0.12473700995583145,0.8752629900441685
9,9,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.01,0.01,10,0.12474982638888393,0.875250173611116
7,7,100,100,0.2,0.2,32,32,5.0,0.7,0.7,0.7,0.7,10,80,7,0.1,0.1,10,0.12477985699403465,0.8752201430059654
5,5,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.01,0.01,10,0.12482399394649031,0.8751760060535096
5,5,200,200,0.1,0.1,32,32,5.0,0.7,0.7,0.7,0.7,10,80,7,0.01,0.01,10,0.12484412159741161,0.8751558784025883
5,5,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,1.0,1.0,10,0.12486546374992019,0.8751345362500798
5,5,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,14,112,9,1.0,1.0,10,0.12486973062292817,0.8751302693770718
5,5,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.1,0.1,10,0.1248888641766141,0.8751111358233858
5,5,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,1.0,1.0,10,0.12492648303269895,0.8750735169673011
9,9,200,200,0.1,0.1,32,32,5.0,0.7,0.7,0.7,0.7,2,16,3,0.01,0.01,10,0.12498192964304951,0.8750180703569505
5,5,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,6,48,5,0.1,0.1,10,0.12498521007233514,0.8750147899276649
9,9,200,200,0.1,0.1,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,1.0,1.0,10,0.1249961861517148,0.8750038138482852
9,9,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,6,48,5,0.01,0.01,10,0.12503364328132963,0.8749663567186704
5,5,200,200,0.1,0.1,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,1.0,1.0,10,0.12504380887067282,0.8749561911293272
9,9,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,10,80,7,1.0,1.0,10,0.1250799972752432,0.8749200027247568
7,7,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.1,0.1,10,0.12514456817134073,0.8748554318286592
5,5,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,1.0,1.0,10,0.12518964715852351,0.8748103528414765
5,5,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,10,80,7,0.01,0.01,10,0.12519163139307554,0.8748083686069245
9,9,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.01,0.01,10,0.1252273798631049,0.874772620136895
9,9,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,6,48,5,0.1,0.1,10,0.12524492285412803,0.874755077145872
5,5,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,10,0.12527157409681172,0.8747284259031882
7,7,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,14,112,9,1.0,1.0,10,0.12529353870815757,0.8747064612918425
5,5,200,200,0.1,0.1,32,32,5.0,0.7,0.7,0.7,0.7,10,80,7,1.0,1.0,10,0.12529609842531328,0.8747039015746867
7,7,100,100,0.2,0.2,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,1.0,1.0,10,0.12529615267981595,0.874703847320184
9,9,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,14,112,9,0.1,0.1,10,0.12534559493783257,0.8746544050621674
9,9,200,200,0.1,0.1,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,10,0.12536703098929639,0.8746329690107036
5,5,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.1,0.1,10,0.1253811854762463,0.8746188145237537
7,7,200,200,0.1,0.1,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.01,0.01,10,0.12542876012970242,0.8745712398702976
5,5,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,6,48,5,0.01,0.01,10,0.12543498576621914,0.8745650142337809
9,9,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,0.1,0.1,10,0.12545845424441754,0.8745415457555825
7,7,200,200,0.1,0.1,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,1.0,1.0,10,0.12547005935117087,0.8745299406488292
5,5,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.1,0.1,10,0.12548810861624088,0.8745118913837591
5,5,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,14,112,9,1.0,1.0,10,0.1254980008585021,0.874501999141498
7,7,100,100,0.2,0.2,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,1.0,1.0,10,0.12550482504464075,0.8744951749553592
7,7,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,1.0,1.0,10,0.12551756170456468,0.8744824382954353
7,7,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,1.0,1.0,10,0.12557445643878531,0.8744255435612147
5,5,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,10,80,7,1.0,1.0,10,0.12561052025782934,0.8743894797421706
7,7,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.01,0.01,10,0.12566001531329,0.87433998468671
9,9,200,200,0.1,0.1,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,1.0,1.0,10,0.12567371896979326,0.8743262810302067
7,7,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,0.01,0.01,10,0.12568008338654604,0.874319916613454
7,7,200,200,0.1,0.1,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,1.0,1.0,10,0.12570796023196382,0.8742920397680362
7,7,200,200,0.1,0.1,96,96,15.0,0.7,0.7,0.7,0.7,10,80,7,0.01,0.01,10,0.1257093141653138,0.8742906858346862
9,9,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,18,144,11,1.0,1.0,10,0.12571441273162487,0.8742855872683751
9,9,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,1.0,1.0,10,0.12572610314663885,0.8742738968533612
7,7,100,100,0.2,0.2,32,32,5.0,0.7,0.7,0.7,0.7,14,112,9,0.1,0.1,10,0.12573342143263397,0.874266578567366
9,9,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,18,144,11,0.01,0.01,10,0.12573774662581153,0.8742622533741885
5,5,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,10,0.12577428162866594,0.874225718371334
5,5,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,6,48,5,0.1,0.1,10,0.12581212370532643,0.8741878762946735
9,9,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.01,0.01,10,0.1258272386989098,0.8741727613010902
7,7,200,200,0.1,0.1,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.1,0.1,10,0.12589159289369128,0.8741084071063088
5,5,100,100,0.2,0.2,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.1,0.1,10,0.12589620203031424,0.8741037979696857
9,9,200,200,0.1,0.1,128,128,20.0,0.7,0.7,0.7,0.7,14,112,9,0.1,0.1,10,0.12591690295178187,0.8740830970482181
9,9,100,100,0.2,0.2,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,1.0,1.0,10,0.1259810508434525,0.8740189491565475
7,7,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,1.0,1.0,10,0.1260224183048391,0.8739775816951609
7,7,200,200,0.1,0.1,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.1,0.1,10,0.12604042726910575,0.8739595727308942
5,5,200,200,0.1,0.1,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.1,0.1,10,0.12604263008957542,0.8739573699104246
9,9,100,100,0.2,0.2,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,1.0,1.0,10,0.1260538511851898,0.8739461488148101
7,7,100,100,0.2,0.2,32,32,5.0,0.7,0.7,0.7,0.7,18,144,11,0.1,0.1,10,0.1260830665070613,0.8739169334929386
7,7,100,100,0.2,0.2,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.1,0.1,10,0.12612137140970364,0.8738786285902964
7,7,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.1,0.1,10,0.1262076909098265,0.8737923090901735
7,7,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,18,144,11,0.1,0.1,10,0.126210039823218,0.873789960176782
9,9,100,100,0.2,0.2,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,6,48,5,0.01,0.01,10,0.12622837317602412,0.8737716268239759
9,9,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,1.0,1.0,10,0.12628007583318998,0.87371992416681
5,5,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,1.0,1.0,10,0.12628658640317547,0.8737134135968245
5,5,200,200,0.1,0.1,128,128,20.0,0.7,0.7,0.7,0.7,6,48,5,1.0,1.0,10,0.12630452880142767,0.8736954711985723
9,9,100,100,0.2,0.2,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,0.1,0.1,10,0.1263063211020769,0.873693678897923
9,9,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,1.0,1.0,10,0.1263138488282929,0.8736861511717071
5,5,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.01,0.01,10,0.1263249274765165,0.8736750725234835
5,5,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.01,0.01,10,0.1263291584034399,0.8736708415965602
9,9,100,100,0.2,0.2,128,128,20.0,0.7,0.7,0.7,0.7,10,80,7,0.1,0.1,10,0.12632932921017342,0.8736706707898265
5,5,200,200,0.1,0.1,128,128,20.0,0.7,0.7,0.7,0.7,18,144,11,0.1,0.1,10,0.1263424208084,0.8736575791916
5,5,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,0.01,0.01,10,0.12635940092510048,0.8736405990748995
9,9,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,10,80,7,0.01,0.01,10,0.12636976634008923,0.8736302336599108
9,9,200,200,0.1,0.1,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,1.0,1.0,10,0.1264131842752033,0.8735868157247967
7,7,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,0.1,0.1,10,0.12641693558808256,0.8735830644119175
5,5,200,200,0.1,0.1,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,1.0,1.0,10,0.12645659324243813,0.8735434067575618
5,5,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,0.1,0.1,10,0.1264693258731932,0.8735306741268067
9,9,200,200,0.1,0.1,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,6,48,5,0.01,0.01,10,0.12648386631844563,0.8735161336815543
9,9,100,100,0.2,0.2,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.01,0.01,10,0.12649384701323746,0.8735061529867625
7,7,200,200,0.1,0.1,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,6,48,5,0.01,0.01,10,0.12652207824122885,0.8734779217587711
9,9,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,2,16,3,1.0,1.0,10,0.12655839034555175,0.8734416096544483
7,7,200,200,0.1,0.1,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,0.1,0.1,10,0.12659330849991554,0.8734066915000844
7,7,200,200,0.1,0.1,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,1.0,1.0,10,0.12660759690291876,0.8733924030970812
7,7,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.01,0.01,10,0.12661921900359588,0.8733807809964041
5,5,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,0.01,0.01,10,0.12665185582052751,0.8733481441794725
7,7,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.1,0.1,10,0.1266706462110407,0.8733293537889593
7,7,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.01,0.01,10,0.12671677840604928,0.8732832215939508
5,5,100,100,0.2,0.2,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,0.1,0.1,10,0.1267200272442116,0.8732799727557884
9,9,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,10,80,7,0.1,0.1,10,0.1267238286093522,0.8732761713906478
9,9,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,1.0,1.0,10,0.126729575174088,0.873270424825912
9,9,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,14,112,9,0.01,0.01,10,0.12674090430974605,0.873259095690254
7,7,100,100,0.2,0.2,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,18,144,11,0.1,0.1,10,0.12678424397312013,0.8732157560268798
7,7,200,200,0.1,0.1,96,96,15.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.01,0.01,10,0.12682840694416758,0.8731715930558324
9,9,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,1.0,1.0,10,0.12683091327955281,0.8731690867204471
5,5,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,0.01,0.01,10,0.12688967872515342,0.8731103212748466
7,7,200,200,0.1,0.1,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.01,0.01,10,0.1268991017188844,0.8731008982811156
9,9,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,0.01,0.01,10,0.1269395674080263,0.8730604325919737
7,7,200,200,0.1,0.1,32,32,5.0,0.9,0.9,0.4999999999999999,0.4999999999999999,2,16,3,1.0,1.0,10,0.12698460125497396,0.873015398745026
5,5,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,0.1,0.1,10,0.12699336656257626,0.8730066334374238
9,9,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,2,16,3,1.0,1.0,10,0.12702034035062762,0.8729796596493724
5,5,200,200,0.1,0.1,32,32,5.0,0.7,0.7,0.7,0.7,18,144,11,0.1,0.1,10,0.12702425492122768,0.8729757450787723
9,9,200,200,0.1,0.1,96,96,15.0,0.7,0.7,0.7,0.7,10,80,7,0.01,0.01,10,0.12702446820419758,0.8729755317958025
9,9,100,100,0.2,0.2,32,32,5.0,0.7,0.7,0.7,0.7,14,112,9,0.01,0.01,10,0.12704206178877295,0.872957938211227
5,5,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,10,80,7,1.0,1.0,10,0.1270822149796926,0.8729177850203074
7,7,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,0.01,0.01,10,0.1271179045359473,0.8728820954640527
5,5,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,10,80,7,1.0,1.0,10,0.12712584287431053,0.8728741571256895
9,9,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,6,48,5,0.01,0.01,10,0.12714176006249192,0.8728582399375081
5,5,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,14,112,9,1.0,1.0,10,0.12714398954982828,0.8728560104501717
5,5,200,200,0.1,0.1,128,128,20.0,0.7,0.7,0.7,0.7,14,112,9,0.01,0.01,10,0.1272624907083338,0.8727375092916663
9,9,100,100,0.2,0.2,64,64,10.0,0.7,0.7,0.7,0.7,6,48,5,0.01,0.01,10,0.1273040907874945,0.8726959092125055
5,5,200,200,0.1,0.1,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,2,16,3,1.0,1.0,10,0.12730706235834063,0.8726929376416593
5,5,100,100,0.2,0.2,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,0.01,0.01,10,0.12731006144358212,0.8726899385564179
7,7,200,200,0.1,0.1,64,64,10.0,0.7,0.7,0.7,0.7,10,80,7,0.01,0.01,10,0.12739994730585633,0.8726000526941436
9,9,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.01,0.01,10,0.12740075617001526,0.8725992438299848
5,5,200,200,0.1,0.1,96,96,15.0,0.5,0.5,0.8999999999999999,0.8999999999999999,6,48,5,1.0,1.0,10,0.1274119284397763,0.8725880715602237
5,5,200,200,0.1,0.1,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,14,112,9,0.1,0.1,10,0.12746336879081988,0.8725366312091801
9,9,100,100,0.2,0.2,32,32,5.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.01,0.01,10,0.12748622998331868,0.8725137700166813
5,5,200,200,0.1,0.1,128,128,20.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.01,0.01,10,0.12753423494368618,0.8724657650563138
7,7,200,200,0.1,0.1,128,128,20.0,0.7,0.7,0.7,0.7,18,144,11,0.01,0.01,10,0.12754912552711714,0.8724508744728828
5,5,100,100,0.2,0.2,64,64,10.0,0.9,0.9,0.4999999999999999,0.4999999999999999,10,80,7,0.01,0.01,10,0.12756096910065048,0.8724390308993495
9,9,100,100,0.2,0.2,96,96,15.0,0.7,0.7,0.7,0.7,6,48,5,0.01,0.01,10,0.12756826442834127,0.8724317355716588
9,9,200,200,0.1,0.1,32,32,5.0,0.7,0.7,0.7,0.7,10,80,7,0.01,0.01,10,0.12764528512390805,0.872354714876092
9,9,100,100,0.2,0.2,64,64,10.0,0.5,0.5,0.8999999999999999,0.8999999999999999,14,112,9,0.1,0.1,10,0.12765768486435647,0.8723423151356435
7,7,200,200,0.1,0.1,128,128,20.0,0.5,0.5,0.8999999999999999,0.8999999999999999,18,144,11,1.0,1.0,10,0.1276619620724013,0.8723380379275987
