num_leaves_LGB,min_child_samples_LGB,max_depth_random,max_depth_LGB,n_estimators_random,learning_rate_LGB,num_iterations_LGB,reg_lambda_LGB,min_samples_split_random,max_features_random,max_samples_random,subsample_LGB,colsample_bytree_LGB,min_samples_leaf_random,max_bin_LGB,reg_alpha_LGB,degree,mse,r2
32,32,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,0.1,5,0.346176062,0.653823938
32,32,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,0.01,5,0.346189759,0.653810241
64,64,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.346192149,0.653807851
32,32,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,0.01,5,0.346239497,0.653760503
64,64,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,1,5,0.346302432,0.653697568
32,32,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,9,144,1,5,0.346319971,0.653680029
64,64,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,0.01,5,0.3463564,0.6536436
64,64,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.346375427,0.653624573
32,32,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,7,112,0.1,5,0.346407508,0.653592492
32,32,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,7,112,0.01,5,0.34646748,0.65353252
32,32,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,7,112,0.1,5,0.346503536,0.653496464
64,64,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,9,144,1,5,0.346703287,0.653296713
64,64,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,3,48,1,5,0.346723433,0.653276567
32,32,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,7,112,1,5,0.346788208,0.653211792
32,32,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,3,48,0.1,5,0.346799705,0.653200295
32,32,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.346897537,0.653102463
32,32,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,7,112,0.1,5,0.346923698,0.653076302
32,32,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,9,144,0.01,5,0.347159146,0.652840854
32,32,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,5,80,1,5,0.347165315,0.652834685
32,32,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,0.1,5,0.347189645,0.652810355
64,64,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.347225469,0.652774531
64,64,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,5,80,1,5,0.347238429,0.652761571
64,64,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,0.01,5,0.347356106,0.652643894
32,32,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.347397178,0.652602822
64,64,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,1,5,0.347532476,0.652467524
64,64,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.347619804,0.652380196
32,32,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,5,80,1,5,0.347648139,0.652351861
32,32,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,5,80,0.01,5,0.3476637,0.6523363
64,64,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,9,144,0.1,5,0.347684864,0.652315136
32,32,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,5,80,0.01,5,0.347713434,0.652286566
64,64,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,5,80,1,5,0.347772534,0.652227466
64,64,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,7,112,0.1,5,0.347962928,0.652037072
64,64,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,7,112,0.1,5,0.348106205,0.651893795
64,64,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,3,48,1,5,0.348245183,0.651754817
64,64,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,5,80,0.01,5,0.348282119,0.651717881
32,32,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,7,112,1,5,0.348316348,0.651683652
64,64,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,9,144,0.1,5,0.348349131,0.651650869
64,64,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.348386823,0.651613177
32,32,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,5,80,1,5,0.348400874,0.651599126
32,32,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.348441956,0.651558044
64,64,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,0.1,5,0.348456188,0.651543812
32,32,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,0.01,5,0.348531487,0.651468513
64,64,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,0.1,5,0.348550487,0.651449513
64,64,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,1,5,0.34856721,0.65143279
32,32,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,7,112,1,5,0.348675953,0.651324047
64,64,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,7,112,0.1,5,0.348678806,0.651321194
64,64,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,1,5,0.348810245,0.651189755
32,32,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,7,112,0.01,5,0.34882351,0.65117649
32,32,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,1,5,0.348905306,0.651094694
32,32,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,5,80,1,5,0.348949342,0.651050658
64,64,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,7,112,0.1,5,0.348982145,0.651017855
32,32,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,5,80,0.1,5,0.349021857,0.650978143
32,32,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,5,80,1,5,0.349051227,0.650948773
64,64,3,3,50,0.2,100,3,48,0.9,0.9,0.5,0.5,9,144,0.1,5,0.349052531,0.650947469
64,64,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,7,112,0.1,5,0.349102529,0.650897471
32,32,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,0.01,5,0.349131785,0.650868215
64,64,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,9,144,1,5,0.349138349,0.650861651
32,32,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,9,144,0.01,5,0.349139738,0.650860262
32,32,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,1,5,0.34917803,0.65082197
64,64,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,0.01,5,0.349201608,0.650798392
64,64,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,0.1,5,0.349212881,0.650787119
32,32,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,3,48,1,5,0.34923256,0.65076744
64,64,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,5,80,1,5,0.349295874,0.650704126
64,64,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,1,5,0.34937112,0.65062888
64,64,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.3494007,0.6505993
32,32,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,1,5,0.349464201,0.650535799
64,64,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,0.1,5,0.349466543,0.650533457
32,32,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,5,80,0.01,5,0.349548753,0.650451247
64,64,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,1,5,0.349592806,0.650407194
32,32,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,1,5,0.349613539,0.650386461
32,32,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,7,112,1,5,0.349695087,0.650304913
32,32,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,3,48,1,5,0.349779344,0.650220656
32,32,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,5,80,0.1,5,0.34986778,0.65013222
32,32,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,0.01,5,0.349921237,0.650078763
32,32,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,1,5,0.349931607,0.650068393
64,64,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,1,5,0.349981207,0.650018793
32,32,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,1,5,0.350064817,0.649935183
64,64,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,9,144,0.1,5,0.350119792,0.649880208
32,32,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,0.01,5,0.350123513,0.649876487
64,64,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,0.01,5,0.350179113,0.649820887
32,32,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,3,48,0.1,5,0.350185831,0.649814169
32,32,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,0.01,5,0.350206319,0.649793681
64,64,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,7,112,0.01,5,0.350211848,0.649788152
32,32,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,0.01,5,0.350231505,0.649768495
64,64,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,7,112,0.01,5,0.350297891,0.649702109
64,64,3,3,50,0.2,100,3,48,0.9,0.9,0.5,0.5,5,80,0.1,5,0.350378484,0.649621516
32,32,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,9,144,1,5,0.350387244,0.649612756
64,64,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,5,80,0.01,5,0.350409784,0.649590216
64,64,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,0.01,5,0.350483055,0.649516945
32,32,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,7,112,0.01,5,0.350538937,0.649461063
32,32,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,9,144,0.01,5,0.350556406,0.649443594
32,32,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,0.1,5,0.350600817,0.649399183
32,32,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,5,80,0.1,5,0.350642613,0.649357387
64,64,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,5,80,0.01,5,0.350740311,0.649259689
32,32,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,9,144,1,5,0.350791608,0.649208392
32,32,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,9,144,0.1,5,0.35082534,0.64917466
32,32,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,7,112,0.01,5,0.350877726,0.649122274
64,64,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,0.01,5,0.350888976,0.649111024
64,64,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,5,80,1,5,0.350913488,0.649086512
64,64,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,1,5,0.35099148,0.64900852
64,64,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,0.1,5,0.351023511,0.648976489
32,32,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,1,5,0.35107986,0.64892014
32,32,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,1,5,0.351087229,0.648912771
32,32,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,5,80,1,5,0.351140941,0.648859059
64,64,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,1,5,0.351153583,0.648846417
32,32,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,0.1,5,0.351183406,0.648816594
64,64,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,0.1,5,0.351221017,0.648778983
64,64,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,7,112,1,5,0.351291429,0.648708571
32,32,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,7,112,0.1,5,0.351314199,0.648685801
32,32,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.351328624,0.648671376
64,64,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,0.1,5,0.351366908,0.648633092
64,64,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,7,112,1,5,0.351393753,0.648606247
32,32,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,1,5,0.351430331,0.648569669
64,64,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,7,112,0.01,5,0.351456206,0.648543794
64,64,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,7,112,0.1,5,0.351506481,0.648493519
64,64,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.351518795,0.648481205
32,32,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,3,48,1,5,0.35151935,0.64848065
64,64,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.3515504,0.6484496
32,32,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,1,5,0.351613889,0.648386111
64,64,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,5,80,0.1,5,0.351637474,0.648362526
64,64,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,7,112,0.01,5,0.351730027,0.648269973
64,64,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,5,80,0.1,5,0.351739654,0.648260346
64,64,3,3,50,0.2,100,3,48,0.9,0.9,0.5,0.5,7,112,0.01,5,0.351779245,0.648220755
32,32,5,5,100,0.1,200,1,16,0.9,0.9,0.5,0.5,7,112,0.1,5,0.351825331,0.648174669
32,32,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,7,112,0.1,5,0.351846612,0.648153388
32,32,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,1,5,0.351880996,0.648119004
32,32,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,0.01,5,0.351885229,0.648114771
32,32,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,0.1,5,0.351938869,0.648061131
64,64,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,7,112,1,5,0.351945415,0.648054585
32,32,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.352070007,0.647929993
32,32,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,1,5,0.352170559,0.647829441
64,64,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,9,144,1,5,0.352243853,0.647756147
64,64,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,5,80,0.01,5,0.352271229,0.647728771
32,32,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,3,48,1,5,0.352285026,0.647714974
64,64,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,5,80,0.01,5,0.352296069,0.647703931
32,32,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,7,112,1,5,0.352339855,0.647660145
32,32,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,3,48,1,5,0.352418746,0.647581254
32,32,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,9,144,0.1,5,0.352533246,0.647466754
32,32,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,0.01,5,0.352562907,0.647437093
32,32,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,9,144,0.1,5,0.352583518,0.647416482
64,64,3,3,50,0.2,100,3,48,0.9,0.9,0.5,0.5,9,144,0.01,5,0.352613395,0.647386605
32,32,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,0.1,5,0.352668189,0.647331811
32,32,5,5,100,0.1,200,1,16,0.9,0.9,0.5,0.5,3,48,0.1,5,0.352701243,0.647298757
32,32,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,5,80,1,5,0.352709639,0.647290361
64,64,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,5,80,0.1,5,0.35271944,0.64728056
32,32,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,7,112,1,5,0.352720498,0.647279502
32,32,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,7,112,0.01,5,0.352737689,0.647262311
32,32,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,7,112,0.01,5,0.352740855,0.647259145
64,64,3,3,50,0.2,100,1,16,0.7,0.7,0.7,0.7,5,80,0.1,5,0.352815745,0.647184255
64,64,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,1,5,0.352891671,0.647108329
64,64,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,5,80,0.01,5,0.352903326,0.647096674
64,64,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,0.01,5,0.352945567,0.647054433
64,64,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,5,80,0.01,5,0.353031221,0.646968779
64,64,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,0.01,5,0.353052602,0.646947398
32,32,5,5,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,0.01,5,0.353084555,0.646915445
32,32,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,9,144,1,5,0.353177318,0.646822682
32,32,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,9,144,1,5,0.353244936,0.646755064
64,64,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,3,48,1,5,0.353318539,0.646681461
32,32,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,9,144,1,5,0.353369214,0.646630786
64,64,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,9,144,0.01,5,0.353369665,0.646630335
64,64,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,5,80,0.01,5,0.353399681,0.646600319
64,64,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,9,144,0.01,5,0.353424713,0.646575287
32,32,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,3,48,0.01,5,0.353434618,0.646565382
64,64,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,7,112,0.1,5,0.35345779,0.64654221
64,64,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,0.01,5,0.353508595,0.646491405
64,64,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,0.01,5,0.353516568,0.646483432
64,64,3,3,50,0.2,100,1,16,0.9,0.9,0.5,0.5,3,48,0.01,5,0.353523152,0.646476848
32,32,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,9,144,0.01,5,0.353748472,0.646251528
32,32,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,3,48,0.1,5,0.353763834,0.646236166
64,64,3,3,50,0.2,100,5,80,0.7,0.7,0.7,0.7,3,48,0.1,5,0.353835222,0.646164778
64,64,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,5,80,1,5,0.353855067,0.646144933
64,64,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,7,112,1,5,0.354022787,0.645977213
32,32,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,7,112,1,5,0.35414579,0.64585421
32,32,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,0.01,5,0.354291722,0.645708278
32,32,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,3,48,0.1,5,0.354319828,0.645680172
32,32,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,7,112,0.1,5,0.354332646,0.645667354
64,64,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,5,80,0.1,5,0.354413549,0.645586451
32,32,5,5,50,0.2,100,1,16,0.9,0.9,0.5,0.5,5,80,0.01,5,0.354434677,0.645565323
32,32,5,5,100,0.1,200,1,16,0.9,0.9,0.5,0.5,9,144,1,5,0.354462279,0.645537721
64,64,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,0.1,5,0.354483828,0.645516172
32,32,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,1,5,0.354494703,0.645505297
32,32,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,5,80,0.01,5,0.354615075,0.645384925
64,64,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,9,144,1,5,0.354770505,0.645229495
32,32,5,5,50,0.2,100,5,80,0.7,0.7,0.7,0.7,5,80,1,5,0.354818805,0.645181195
64,64,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,3,48,1,5,0.354866407,0.645133593
64,64,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,9,144,0.1,5,0.354951758,0.645048242
64,64,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,9,144,1,5,0.354966954,0.645033046
64,64,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,7,112,0.01,5,0.354989103,0.645010897
32,32,5,5,50,0.2,100,3,48,0.9,0.9,0.5,0.5,3,48,1,5,0.355038594,0.644961406
64,64,3,3,100,0.1,200,1,16,0.9,0.9,0.5,0.5,3,48,1,5,0.355140498,0.644859502
64,64,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,1,5,0.355150118,0.644849882
32,32,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,9,144,0.1,5,0.355166463,0.644833537
64,64,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,0.1,5,0.355269035,0.644730965
32,32,5,5,100,0.1,200,1,16,0.7,0.7,0.7,0.7,3,48,0.1,5,0.355269175,0.644730825
64,64,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,0.1,5,0.355270139,0.644729861
32,32,5,5,100,0.1,200,3,48,0.7,0.7,0.7,0.7,3,48,0.01,5,0.355283123,0.644716877
32,32,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,5,80,0.1,5,0.355308796,0.644691204
64,64,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,9,144,1,5,0.355313595,0.644686405
32,32,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,5,80,1,5,0.355324989,0.644675011
64,64,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,5,80,0.01,5,0.355339218,0.644660782
64,64,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,3,48,1,5,0.355352488,0.644647512
32,32,5,5,50,0.2,100,1,16,0.5,0.5,0.9,0.9,3,48,0.01,5,0.355356551,0.644643449
32,32,5,5,50,0.2,100,3,48,0.7,0.7,0.7,0.7,9,144,1,5,0.355371202,0.644628798
32,32,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,0.1,5,0.355397296,0.644602704
32,32,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,1,5,0.355399071,0.644600929
64,64,3,3,50,0.2,100,5,80,0.9,0.9,0.5,0.5,3,48,0.1,5,0.355411791,0.644588209
32,32,5,5,100,0.1,200,1,16,0.9,0.9,0.5,0.5,3,48,1,5,0.355418721,0.644581279
64,64,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,5,80,0.1,5,0.355420668,0.644579332
64,64,3,3,100,0.1,200,1,16,0.7,0.7,0.7,0.7,5,80,0.1,5,0.355449993,0.644550007
64,64,3,3,100,0.1,200,3,48,0.5,0.5,0.9,0.9,9,144,1,5,0.35554155,0.64445845
64,64,3,3,100,0.1,200,1,16,0.5,0.5,0.9,0.9,3,48,0.1,5,0.355664656,0.644335344
64,64,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,1,5,0.355707603,0.644292397
64,64,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,5,80,1,5,0.355710933,0.644289067
64,64,3,3,100,0.1,200,3,48,0.7,0.7,0.7,0.7,5,80,0.01,5,0.355714066,0.644285934
32,32,5,5,100,0.1,200,3,48,0.9,0.9,0.5,0.5,3,48,0.01,5,0.355772031,0.644227969
32,32,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,9,144,1,5,0.355806885,0.644193115
32,32,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,0.1,5,0.355935484,0.644064516
32,32,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,5,80,0.1,5,0.35596655,0.64403345
32,32,5,5,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,0.1,5,0.35600114,0.64399886
32,32,5,5,100,0.1,200,1,16,0.5,0.5,0.9,0.9,9,144,0.01,5,0.356058704,0.643941296
64,64,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,0.01,5,0.356137434,0.643862566
64,64,3,3,50,0.2,100,5,80,0.5,0.5,0.9,0.9,5,80,0.1,5,0.356142275,0.643857725
32,32,5,5,50,0.2,100,3,48,0.5,0.5,0.9,0.9,7,112,0.01,5,0.356164081,0.643835919
64,64,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,5,80,1,5,0.356369507,0.643630493
32,32,5,5,50,0.2,100,1,16,0.7,0.7,0.7,0.7,3,48,1,5,0.356492101,0.643507899
32,32,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,3,48,0.01,5,0.356528517,0.643471483
64,64,3,3,50,0.2,100,3,48,0.5,0.5,0.9,0.9,5,80,0.1,5,0.356561432,0.643438568
32,32,5,5,100,0.1,200,3,48,0.5,0.5,0.9,0.9,3,48,0.01,5,0.356654729,0.643345271
32,32,5,5,50,0.2,100,5,80,0.9,0.9,0.5,0.5,7,112,0.01,5,0.356743103,0.643256897
32,32,5,5,50,0.2,100,5,80,0.5,0.5,0.9,0.9,7,112,0.1,5,0.356755043,0.643244957
64,64,3,3,100,0.1,200,5,80,0.7,0.7,0.7,0.7,3,48,0.1,5,0.356774421,0.643225579
64,64,3,3,50,0.2,100,3,48,0.7,0.7,0.7,0.7,9,144,0.01,5,0.356776603,0.643223397
32,32,5,5,100,0.1,200,5,80,0.7,0.7,0.7,0.7,3,48,1,5,0.356806188,0.643193812
64,64,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,3,48,0.1,5,0.356842866,0.643157134
64,64,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,5,80,0.01,5,0.356882671,0.643117329
64,64,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,0.1,5,0.357069267,0.642930733
64,64,3,3,100,0.1,200,5,80,0.9,0.9,0.5,0.5,9,144,0.01,5,0.357084528,0.642915472
64,64,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,7,112,0.1,5,0.357109608,0.642890392
64,64,3,3,100,0.1,200,5,80,0.5,0.5,0.9,0.9,3,48,0.1,5,0.357138075,0.642861925
64,64,3,3,50,0.2,100,1,16,0.5,0.5,0.9,0.9,5,80,1,5,0.357145001,0.642854999
64,64,3,3,100,0.1,200,3,48,0.9,0.9,0.5,0.5,9,144,1,5,0.357221035,0.642778965
